dateIDh,Weekday,Holiday,Duration,Volume
2017092720,1,0,644.5377094972067,716
2017092721,1,0,699.304469273743,716
2017092722,1,0,707.7389937106918,636
2017092723,1,0,693.0194647201946,411
2017092800,1,0,661.8717948717949,234
2017092801,1,0,683.6756756756756,111
2017092802,1,0,666.4237288135594,59
2017092803,1,0,833.3111111111111,45
2017092804,1,0,613.4411764705883,34
2017092805,1,0,698.0425531914893,94
2017092806,1,0,656.4970588235294,340
2017092807,1,0,776.833204034135,1289
2017092808,1,0,776.9239049740163,2694
2017092809,1,0,695.7278963414634,1312
2017092810,1,0,689.7820163487738,734
2017092811,1,0,683.6355455568054,889
2017092812,1,0,701.3046296296296,1080
2017092813,1,0,674.6286799620133,1053
2017092814,1,0,786.3853711790393,916
2017092815,1,0,744.4359415305245,1163
2017092816,1,0,774.1058640373637,1927
2017092817,1,0,742.1511541325391,2686
2017092818,1,0,698.3329928498467,1958
2017092819,1,0,636.47341211226,1354
2017092820,1,0,640.611641221374,1048
2017092821,1,0,659.5389988358556,859
2017092822,1,0,628.3704268292682,656
2017092823,1,0,585.8328912466843,377
2017092900,1,0,676.9087452471483,263
2017092901,1,0,678.8545454545455,165
2017092902,1,0,762.5151515151515,99
2017092903,1,0,741.0862068965517,58
2017092904,1,0,509.93548387096774,31
2017092905,1,0,580.0649350649351,77
2017092906,1,0,662.6741214057508,313
2017092907,1,0,740.6261022927689,1134
2017092908,1,0,743.1703996486605,2277
2017092909,1,0,655.8016845329249,1306
2017092910,1,0,680.0066312997347,754
2017092911,1,0,676.3409090909091,880
2017092912,1,0,658.8401135288552,1057
2017092913,1,0,682.2936363636363,1100
2017092914,1,0,727.5544455544456,1001
2017092915,1,0,767.0717009916094,1311
2017092916,1,0,761.7606217616581,1930
2017092917,1,0,715.3406593406594,2366
2017092918,1,0,693.9246411483253,1672
2017092919,1,0,662.8571428571429,1162
2017092920,1,0,649.1740696278512,833
2017092921,1,0,685.0518134715026,772
2017092922,1,0,712.6590563165905,657
2017092923,1,0,645.5485074626865,536
2017093000,0,0,705.9586776859504,484
2017093001,0,0,739.8888888888889,333
2017093002,0,0,753.4233576642335,274
2017093003,0,0,705.3731343283582,201
2017093004,0,0,664.9746835443038,79
2017093005,0,0,675.6206896551724,58
2017093006,0,0,622.0657894736842,76
2017093007,0,0,625.4795918367347,196
2017093008,0,0,703.0541237113403,388
2017093009,0,0,679.3711507293355,617
2017093010,0,0,720.3426573426574,715
2017093011,0,0,763.4823766364552,993
2017093012,0,0,827.4325044404974,1126
2017093013,0,0,895.1583463338534,1282
2017093014,0,0,964.791088385683,1369
2017093015,0,0,889.8222079589217,1558
2017093016,0,0,887.204718945177,1441
2017093017,0,0,814.6481346013168,1367
2017093018,0,0,763.4180887372014,1172
2017093019,0,0,705.3504784688995,836
2017093020,0,0,692.0385126162018,753
2017093021,0,0,653.6414414414414,555
2017093022,0,0,682.6433121019109,471
2017093023,0,0,698.6173913043478,460
2017100100,0,0,682.1646191646191,407
2017100101,0,0,711.6996805111821,313
2017100102,0,0,668.5866141732283,254
2017100103,0,0,726.7220216606498,277
2017100104,0,0,687.6923076923077,91
2017100105,0,0,583.1730769230769,52
2017100106,0,0,615.1428571428571,77
2017100107,0,0,700.9915966386554,119
2017100108,0,0,718.3424657534247,292
2017100109,0,0,702.3657024793389,484
2017100110,0,0,848.5484311050477,733
2017100111,0,0,817.7417289220917,937
2017100112,0,0,859.7980427046264,1124
2017100113,0,0,885.4054487179487,1248
2017100114,0,0,912.4535714285714,1400
2017100115,0,0,968.5261274158912,1397
2017100116,0,0,848.0245842371655,1383
2017100117,0,0,811.5578386605783,1314
2017100118,0,0,684.1754756871036,946
2017100119,0,0,666.4709944751381,724
2017100120,0,0,653.0835073068894,479
2017100121,0,0,698.5899772209567,439
2017100122,0,0,569.9724770642201,327
2017100123,0,0,637.9591836734694,245
2017100200,1,0,604.2947976878613,173
2017100201,1,0,614.0862068965517,58
2017100202,1,0,839.2826086956521,46
2017100203,1,0,702.3928571428571,28
2017100204,1,0,674.2368421052631,38
2017100205,1,0,704.112676056338,71
2017100206,1,0,682.2429577464789,284
2017100207,1,0,772.9577338129496,1112
2017100208,1,0,795.1457641196014,2408
2017100209,1,0,694.462271644162,1259
2017100210,1,0,744.8755426917511,691
2017100211,1,0,754.9049382716049,810
2017100212,1,0,741.8727948003714,1077
2017100213,1,0,749.5281954887218,1064
2017100214,1,0,818.6213080168776,948
2017100215,1,0,814.1842560553633,1156
2017100216,1,0,787.6085035891773,1811
2017100217,1,0,779.1706110914871,2831
2017100218,1,0,758.9557266602502,2078
2017100219,1,0,670.8462897526501,1132
2017100220,1,0,643.7347391786903,901
2017100221,1,0,629.0896860986547,669
2017100222,1,0,599.4088176352706,499
2017100223,1,0,657.6867924528302,265
2017100300,1,0,644.75,124
2017100301,1,0,637.1428571428571,49
2017100302,1,0,838.3157894736842,19
2017100303,1,0,452.4347826086956,23
2017100304,1,0,733.5833333333334,24
2017100305,1,0,694.6288659793814,97
2017100306,1,0,644.6666666666666,306
2017100307,1,0,778.5514705882352,1224
2017100308,1,0,779.3243574051407,2451
2017100309,1,0,669.9490291262136,1236
2017100310,1,0,763.7267683772538,721
2017100311,1,0,731.8361970217641,873
2017100312,1,0,790.0074557315936,1073
2017100313,1,0,725.2631058358062,1011
2017100314,1,0,784.7704081632653,980
2017100315,1,0,797.5867635189669,1239
2017100316,1,0,811.7603133159269,1915
2017100317,1,0,776.0987910189983,2895
2017100318,1,0,726.904593639576,1981
2017100319,1,0,680.7561156412157,1349
2017100320,1,0,689.837067209776,982
2017100321,1,0,695.074340527578,834
2017100322,1,0,628.1352739726027,584
2017100323,1,0,634.193820224719,356
2017100400,1,0,616.4109589041096,219
2017100401,1,0,646.552380952381,105
2017100402,1,0,788.8947368421053,57
2017100403,1,0,667.75,36
2017100404,1,0,1017.3461538461538,26
2017100405,1,0,802.6162790697674,86
2017100406,1,0,632.7476635514018,321
2017100407,1,0,788.3249791144528,1197
2017100408,1,0,778.4808459696728,2506
2017100409,1,0,659.3856502242153,1338
2017100410,1,0,658.5929203539823,791
2017100411,1,0,734.6447368421053,912
2017100412,1,0,696.1126248864668,1101
2017100413,1,0,706.0527306967984,1062
2017100414,1,0,743.2302702702702,925
2017100415,1,0,722.9965034965035,1144
2017100416,1,0,676.8309764309764,1485
2017100417,1,0,650.3750855578371,1461
2017100418,1,0,671.5318257956449,1194
2017100419,1,0,623.4101838755304,707
2017100420,1,0,556.1470588235294,340
2017100421,1,0,594.7258064516129,372
2017100422,1,0,611.8840579710145,414
2017100423,1,0,593.6666666666666,297
2017100500,1,0,649.5842105263158,190
2017100501,1,0,769.8260869565217,115
2017100502,1,0,764.5918367346939,49
2017100503,1,0,761.3023255813954,43
2017100504,1,0,515.8636363636364,22
2017100505,1,0,727.1958762886597,97
2017100506,1,0,660.438127090301,299
2017100507,1,0,793.3930789707188,1127
2017100508,1,0,764.5019255455712,2337
2017100509,1,0,661.964230171073,1286
2017100510,1,0,733.961262553802,697
2017100511,1,0,714.9875930521092,806
2017100512,1,0,713.5951690821256,1035
2017100513,1,0,679.9625984251968,1016
2017100514,1,0,749.1478873239437,852
2017100515,1,0,714.4368131868132,1092
2017100516,1,0,751.5938028169014,1775
2017100517,1,0,756.2727984344423,2555
2017100518,1,0,687.9483217900905,1877
2017100519,1,0,685.5560407569142,1374
2017100520,1,0,633.0736196319018,978
2017100521,1,0,653.415567282322,758
2017100522,1,0,678.4756606397775,719
2017100523,1,0,665.990990990991,444
2017100600,1,0,674.1666666666666,312
2017100601,1,0,736.85,200
2017100602,1,0,759.3333333333334,129
2017100603,1,0,725.7142857142857,77
2017100604,1,0,688.3513513513514,37
2017100605,1,0,708.25,72
2017100606,1,0,710.2611275964392,337
2017100607,1,0,805.8666107382551,1192
2017100608,1,0,782.4496434937612,2244
2017100609,1,0,674.1507064364207,1274
2017100610,1,0,775.2089947089947,756
2017100611,1,0,768.6184486373165,954
2017100612,1,0,738.4900542495479,1106
2017100613,1,0,747.9161129568106,1204
2017100614,1,0,803.6211699164345,1077
2017100615,1,0,799.5248447204968,1288
2017100616,1,0,764.194045174538,1948
2017100617,1,0,764.4622597280825,2133
2017100618,1,0,738.1360338573156,1654
2017100619,1,0,666.2551594746717,1066
2017100620,1,0,705.81038647343,828
2017100621,1,0,740.3464788732394,710
2017100622,1,0,718.9661921708185,562
2017100623,1,0,721.9209486166008,506
2017100700,0,0,740.0176600441501,453
2017100701,0,0,841.3502994011976,334
2017100702,0,0,731.5070422535211,284
2017100703,0,0,879.9876033057851,242
2017100704,0,0,744.6463414634146,82
2017100705,0,0,851.3913043478261,46
2017100706,0,0,605.075,80
2017100707,0,0,616.9090909090909,154
2017100708,0,0,645.8470948012232,327
2017100709,0,0,720.1633393829401,551
2017100710,0,0,792.7151607963247,653
2017100711,0,0,835.1791845493563,932
2017100712,0,0,692.6756352765321,669
2017100713,0,0,586.98,250
2017100714,0,0,733.1445497630332,422
2017100715,0,0,801.9241071428571,672
2017100716,0,0,839.0010405827263,961
2017100717,0,0,821.3888888888889,1008
2017100718,0,0,786.8757687576875,813
2017100719,0,0,756.5066666666667,675
2017100720,0,0,761.6740994854202,583
2017100721,0,0,777.5127201565558,511
2017100722,0,0,802.3467230443974,473
2017100723,0,0,749.1647058823529,425
2017100800,0,0,750.6812339331619,389
2017100801,0,0,860.1467065868263,334
2017100802,0,0,764.5198412698413,252
2017100803,0,0,829.2687747035573,253
2017100804,0,0,816.2272727272727,88
2017100805,0,0,724.2833333333333,60
2017100806,0,0,715.4367816091954,87
2017100807,0,0,448.1923076923077,52
2017100808,0,0,534.6543209876543,81
2017100809,0,0,569.3144654088051,159
2017100810,0,0,824.1307506053269,413
2017100811,0,0,833.89556509299,699
2017100812,0,0,873.3918191603875,929
2017100813,0,0,889.5206286836935,1018
2017100814,0,0,933.4074402125775,1129
2017100815,0,0,843.0971760797343,1204
2017100816,0,0,845.3201320132014,1212
2017100817,0,0,862.7467134092901,1141
2017100818,0,0,789.2841037204058,887
2017100819,0,0,789.6371814092954,667
2017100820,0,0,749.5314465408806,636
2017100821,0,0,795.1597510373444,482
2017100822,0,0,738.5887445887446,462
2017100823,0,0,744.1306532663317,398
2017100900,1,1,820.4840579710145,345
2017100901,1,1,835.9187817258884,197
2017100902,1,1,826.2647058823529,170
2017100903,1,1,854.5625,144
2017100904,1,1,829.112676056338,71
2017100905,1,1,798.5348837209302,43
2017100906,1,1,595.5555555555555,81
2017100907,1,1,661.2781456953643,151
2017100908,1,1,582.7913669064748,139
2017100909,1,1,573.7298850574713,174
2017100910,1,1,552.6054421768707,147
2017100911,1,1,441.13483146067415,89
2017100912,1,1,499.03092783505156,97
2017100913,1,1,484.75,68
2017100914,1,1,616.8641975308642,81
2017100915,1,1,551.4057971014493,138
2017100916,1,1,545.1363636363636,242
2017100917,1,1,587.439024390244,328
2017100918,1,1,595.452380952381,294
2017100919,1,1,547.5968253968254,315
2017100920,1,1,652.2836879432624,282
2017100921,1,1,662.0608108108108,296
2017100922,1,1,612.1586715867159,271
2017100923,1,1,603.0480349344978,229
2017101000,1,0,587.9310344827586,145
2017101001,1,0,574.4029850746268,67
2017101002,1,0,775.6538461538462,26
2017101003,1,0,595.2727272727273,22
2017101004,1,0,803.0714285714286,28
2017101005,1,0,744.5774647887324,71
2017101006,1,0,672.6608391608391,286
2017101007,1,0,787.8964824120603,995
2017101008,1,0,769.4650624710782,2161
2017101009,1,0,671.0708795900939,1171
2017101010,1,0,735.5439393939394,660
2017101011,1,0,701.9743243243244,740
2017101012,1,0,679.8353783231083,978
2017101013,1,0,660.0470829068578,977
2017101014,1,0,779.3960826985855,919
2017101015,1,0,818.4466367713004,1115
2017101016,1,0,785.3236088600756,1851
2017101017,1,0,784.4396802325581,2752
2017101018,1,0,725.4165333333333,1875
2017101019,1,0,677.485966319166,1247
2017101020,1,0,655.7981961668546,887
2017101021,1,0,667.0201072386059,746
2017101022,1,0,631.152027027027,592
2017101023,1,0,626.5,368
2017101100,1,0,618.741935483871,186
2017101101,1,0,691.7741935483871,93
2017101102,1,0,752.7454545454545,55
2017101103,1,0,660.3958333333334,48
2017101104,1,0,776.5483870967741,31
2017101105,1,0,732.390243902439,82
2017101106,1,0,657.0651465798046,307
2017101107,1,0,778.5683646112601,1119
2017101108,1,0,763.578856152513,2308
2017101109,1,0,632.883455582722,1227
2017101110,1,0,710.6390101892285,687
2017101111,1,0,658.9083333333333,720
2017101112,1,0,634.3118161925602,914
2017101113,1,0,631.6551312649165,838
2017101114,1,0,717.8309677419355,775
2017101115,1,0,708.5172018348624,872
2017101116,1,0,712.3606237816764,1539
2017101117,1,0,714.1956998683634,2279
2017101118,1,0,632.5376134889754,1542
2017101119,1,0,581.4245867768595,968
2017101120,1,0,613.2527472527472,728
2017101121,1,0,600.0970873786408,618
2017101122,1,0,588.2620087336245,458
2017101123,1,0,575.0469314079422,277
2017101200,1,0,607.061797752809,178
2017101201,1,0,669.5869565217391,92
2017101202,1,0,498.8837209302326,43
2017101203,1,0,651.9677419354839,31
2017101204,1,0,443.125,24
2017101205,1,0,662.5394736842105,76
2017101206,1,0,647.1590106007067,283
2017101207,1,0,781.441883767535,998
2017101208,1,0,752.5137529137529,2145
2017101209,1,0,667.2465397923876,1156
2017101210,1,0,659.6322033898305,590
2017101211,1,0,697.2630136986302,730
2017101212,1,0,697.8428417653391,929
2017101213,1,0,733.5311827956989,930
2017101214,1,0,765.2790973871734,842
2017101215,1,0,783.7540360873694,1053
2017101216,1,0,744.3916570104287,1726
2017101217,1,0,764.7410071942446,2363
2017101218,1,0,711.0847651775487,1746
2017101219,1,0,639.8226381461676,1122
2017101220,1,0,640.0140350877193,855
2017101221,1,0,617.6197564276049,739
2017101222,1,0,605.7822878228782,542
2017101223,1,0,688.7298050139276,359
2017101300,1,0,612.1762295081967,244
2017101301,1,0,704.9863945578231,147
2017101302,1,0,567.3225806451613,93
2017101303,1,0,657.5111111111111,90
2017101304,1,0,549.6129032258065,31
2017101305,1,0,613.2881355932203,59
2017101306,1,0,686.1900826446281,242
2017101307,1,0,795.7095744680851,940
2017101308,1,0,746.4716609167077,2029
2017101309,1,0,681.5,1182
2017101310,1,0,714.2938829787234,752
2017101311,1,0,715.8355704697987,894
2017101312,1,0,702.1971104231167,969
2017101313,1,0,784.3283582089553,1072
2017101314,1,0,732.2528263103802,973
2017101315,1,0,748.904424778761,1130
2017101316,1,0,748.7869750456482,1643
2017101317,1,0,735.1968109339408,2195
2017101318,1,0,700.1371911573472,1538
2017101319,1,0,669.1853281853282,1036
2017101320,1,0,693.3354510800508,787
2017101321,1,0,733.6005788712012,691
2017101322,1,0,767.424,625
2017101323,1,0,704.0965794768612,497
2017101400,0,0,728.2713987473904,479
2017101401,0,0,785.2265060240964,415
2017101402,0,0,768.6474358974359,312
2017101403,0,0,725.2434782608696,230
2017101404,0,0,646.7142857142857,56
2017101405,0,0,625.64,25
2017101406,0,0,643.2894736842105,76
2017101407,0,0,619.7181208053692,149
2017101408,0,0,648.2636103151863,349
2017101409,0,0,641.9072580645161,496
2017101410,0,0,735.654028436019,633
2017101411,0,0,767.4883419689119,772
2017101412,0,0,761.6233090530698,961
2017101413,0,0,816.5946196660483,1078
2017101414,0,0,812.5565217391304,1035
2017101415,0,0,808.2234123947973,1307
2017101416,0,0,756.6876996805112,1252
2017101417,0,0,754.3814713896458,1101
2017101418,0,0,717.3665338645418,1004
2017101419,0,0,637.1861413043479,736
2017101420,0,0,724.1107544141252,623
2017101421,0,0,696.209708737864,515
2017101422,0,0,789.7249070631971,538
2017101423,0,0,757.8064516129032,496
2017101500,0,0,738.406852248394,467
2017101501,0,0,745.2335958005249,381
2017101502,0,0,736.8188976377953,254
2017101503,0,0,853.4329896907217,194
2017101504,0,0,820.8703703703703,54
2017101505,0,0,761.5454545454545,33
2017101506,0,0,652.3559322033898,59
2017101507,0,0,559.4204545454545,88
2017101508,0,0,702.0592105263158,152
2017101509,0,0,625.5381355932203,236
2017101510,0,0,643.7346437346438,407
2017101511,0,0,710.1286549707602,513
2017101512,0,0,768.6118518518518,675
2017101513,0,0,713.4321295143213,803
2017101514,0,0,712.3125,832
2017101515,0,0,707.7279151943463,849
2017101516,0,0,708.5168408826945,861
2017101517,0,0,674.5647668393782,772
2017101518,0,0,575.5014925373134,335
2017101519,0,0,650.6955380577427,381
2017101520,0,0,541.4859813084112,214
2017101521,0,0,578.0144230769231,208
2017101522,0,0,635.5822222222222,225
2017101523,0,0,563.261744966443,149
2017101600,1,0,559.4347826086956,115
2017101601,1,0,594.5405405405405,37
2017101602,1,0,552.4444444444445,27
2017101603,1,0,811.2857142857143,28
2017101604,1,0,693.2352941176471,17
2017101605,1,0,675.0338983050848,59
2017101606,1,0,616.4170212765957,235
2017101607,1,0,743.2230854605993,901
2017101608,1,0,732.5594923320995,1891
2017101609,1,0,621.9925163704397,1069
2017101610,1,0,673.9396887159533,514
2017101611,1,0,681.1285475792988,599
2017101612,1,0,617.741935483871,744
2017101613,1,0,654.9074889867842,681
2017101614,1,0,654.5119617224881,627
2017101615,1,0,672.8866498740554,794
2017101616,1,0,678.9309523809524,1260
2017101617,1,0,671.5091463414634,1968
2017101618,1,0,626.2717131474103,1255
2017101619,1,0,585.5381727158949,799
2017101620,1,0,587.8242320819113,586
2017101621,1,0,575.75,472
2017101622,1,0,571.2954545454545,308
2017101623,1,0,545.0714285714286,182
2017101700,1,0,538.1351351351351,111
2017101701,1,0,588.4130434782609,46
2017101702,1,0,644.45,20
2017101703,1,0,608.375,24
2017101704,1,0,726.421052631579,19
2017101705,1,0,762.2105263157895,57
2017101706,1,0,648.5361216730038,263
2017101707,1,0,744.5553047404063,886
2017101708,1,0,742.9425711275027,1898
2017101709,1,0,614.2694198623402,1017
2017101710,1,0,633.7029126213592,515
2017101711,1,0,591.6867256637169,565
2017101712,1,0,598.1089655172414,725
2017101713,1,0,650.2198675496688,755
2017101714,1,0,689.5631349782293,689
2017101715,1,0,685.9589867310012,829
2017101716,1,0,726.2898443291327,1349
2017101717,1,0,723.7396825396826,2205
2017101718,1,0,644.9817444219067,1479
2017101719,1,0,606.983853606028,929
2017101720,1,0,609.7627785058978,763
2017101721,1,0,655.7782874617737,654
2017101722,1,0,586.5661252900233,431
2017101723,1,0,630.1632653061224,294
2017101800,1,0,588.6764705882352,170
2017101801,1,0,563.0,71
2017101802,1,0,635.9318181818181,44
2017101803,1,0,536.4,30
2017101804,1,0,440.0,22
2017101805,1,0,652.5211267605633,71
2017101806,1,0,641.3843416370107,281
2017101807,1,0,737.1732776617954,958
2017101808,1,0,772.156264888042,2099
2017101809,1,0,707.6338461538462,1300
2017101810,1,0,678.4697217675941,611
2017101811,1,0,728.489247311828,744
2017101812,1,0,680.2480957562568,919
2017101813,1,0,711.4543404735062,887
2017101814,1,0,751.4441624365483,788
2017101815,1,0,785.4503582395087,977
2017101816,1,0,767.5870646766169,1608
2017101817,1,0,754.1103974307507,2491
2017101818,1,0,682.0998185117967,1653
2017101819,1,0,621.3786929274843,1117
2017101820,1,0,594.5899014778325,812
2017101821,1,0,631.4586583463339,641
2017101822,1,0,664.0344168260038,523
2017101823,1,0,675.8863636363636,308
2017101900,1,0,593.1005586592179,179
2017101901,1,0,765.0,75
2017101902,1,0,571.8157894736842,38
2017101903,1,0,830.0487804878048,41
2017101904,1,0,666.34375,32
2017101905,1,0,624.5454545454545,66
2017101906,1,0,652.6409266409266,259
2017101907,1,0,788.2127016129032,992
2017101908,1,0,771.9959641255606,2230
2017101909,1,0,699.7213647441105,1231
2017101910,1,0,740.2762520193861,619
2017101911,1,0,716.7802469135803,810
2017101912,1,0,710.2680301399354,929
2017101913,1,0,717.2629161882893,871
2017101914,1,0,775.9864864864865,888
2017101915,1,0,781.9171539961013,1026
2017101916,1,0,774.9015151515151,1584
2017101917,1,0,735.6013245033113,2265
2017101918,1,0,706.804788213628,1629
2017101919,1,0,650.3015414258189,1038
2017101920,1,0,628.7860576923077,832
2017101921,1,0,666.8137254901961,714
2017101922,1,0,602.7091932457786,533
2017101923,1,0,597.2068126520682,411
2017102000,1,0,599.7567567567568,259
2017102001,1,0,724.0931677018633,161
2017102002,1,0,830.5813953488372,86
2017102003,1,0,704.4477611940298,67
2017102004,1,0,528.5151515151515,33
2017102005,1,0,757.8787878787879,66
2017102006,1,0,665.7100840336135,238
2017102007,1,0,751.9282511210762,892
2017102008,1,0,725.8608608608608,1998
2017102009,1,0,634.0108597285068,1105
2017102010,1,0,688.1074498567335,698
2017102011,1,0,728.8832369942196,865
2017102012,1,0,721.4319761668322,1007
2017102013,1,0,700.9825072886298,1029
2017102014,1,0,797.4938524590164,976
2017102015,1,0,782.6639004149378,1205
2017102016,1,0,773.0154577883472,1682
2017102017,1,0,739.286035024697,2227
2017102018,1,0,697.261600537996,1487
2017102019,1,0,686.9805653710247,1132
2017102020,1,0,675.4502487562189,804
2017102021,1,0,686.311844077961,667
2017102022,1,0,705.9878892733564,578
2017102023,1,0,701.1858037578288,479
2017102100,0,0,688.1948608137045,467
2017102101,0,0,727.3277777777778,360
2017102102,0,0,801.4349593495934,246
2017102103,0,0,739.246511627907,215
2017102104,0,0,756.829268292683,82
2017102105,0,0,831.9818181818182,55
2017102106,0,0,556.6716417910447,67
2017102107,0,0,579.3657142857143,175
2017102108,0,0,642.8617647058824,340
2017102109,0,0,678.5172413793103,580
2017102110,0,0,787.8149717514125,708
2017102111,0,0,783.8802456499488,977
2017102112,0,0,814.7485928705441,1066
2017102113,0,0,945.6898876404495,1335
2017102114,0,0,929.0191353649893,1411
2017102115,0,0,944.0025461489497,1571
2017102116,0,0,903.0376756066411,1566
2017102117,0,0,892.5148014440433,1385
2017102118,0,0,781.564705882353,1020
2017102119,0,0,769.9531645569621,790
2017102120,0,0,707.7076923076924,650
2017102121,0,0,790.765478424015,533
2017102122,0,0,759.8357664233577,548
2017102123,0,0,742.3333333333334,504
2017102200,0,0,803.1353065539112,473
2017102201,0,0,838.9853300733496,409
2017102202,0,0,742.223076923077,260
2017102203,0,0,944.6864406779661,236
2017102204,0,0,851.8536585365854,82
2017102205,0,0,701.6595744680851,47
2017102206,0,0,611.3421052631579,76
2017102207,0,0,728.875,128
2017102208,0,0,663.4941634241245,257
2017102209,0,0,734.5932203389831,531
2017102210,0,0,870.7183098591549,710
2017102211,0,0,834.0328947368421,912
2017102212,0,0,892.2841726618705,1112
2017102213,0,0,859.0417710944026,1197
2017102214,0,0,941.4727703235991,1267
2017102215,0,0,958.2814001372684,1457
2017102216,0,0,898.6232315711095,1343
2017102217,0,0,847.2594417077175,1218
2017102218,0,0,730.4880434782609,920
2017102219,0,0,674.9512987012987,616
2017102220,0,0,690.493927125506,494
2017102221,0,0,660.0283018867924,424
2017102222,0,0,643.2521739130435,345
2017102223,0,0,658.4173228346457,254
2017102300,1,0,759.5106382978723,141
2017102301,1,0,672.1454545454545,55
2017102302,1,0,610.3947368421053,38
2017102303,1,0,705.609756097561,41
2017102304,1,0,666.4230769230769,26
2017102305,1,0,687.75,52
2017102306,1,0,658.7347826086957,230
2017102307,1,0,775.1878453038674,905
2017102308,1,0,751.9358846918489,2012
2017102309,1,0,688.8886877828054,1105
2017102310,1,0,798.1717791411043,652
2017102311,1,0,804.1826792963465,739
2017102312,1,0,692.5207423580786,916
2017102313,1,0,795.3251859723698,941
2017102314,1,0,877.9879253567508,911
2017102315,1,0,831.9950495049505,1010
2017102316,1,0,768.9884593190998,1733
2017102317,1,0,726.5457875457876,2457
2017102318,1,0,716.9323158593231,1507
2017102319,1,0,660.6871287128713,1010
2017102320,1,0,649.3924731182796,744
2017102321,1,0,669.4516129032259,620
2017102322,1,0,649.1398601398602,429
2017102323,1,0,629.6573426573426,286
2017102400,1,0,748.65,140
2017102401,1,0,734.0281690140845,71
2017102402,1,0,1238.8918918918919,37
2017102403,1,0,833.5806451612904,31
2017102404,1,0,805.6086956521739,23
2017102405,1,0,685.734375,64
2017102406,1,0,674.6344827586207,290
2017102407,1,0,699.2589395807645,811
2017102408,1,0,695.5184590690209,1246
2017102409,1,0,606.1963519313305,932
2017102410,1,0,631.67700729927,548
2017102411,1,0,646.4305993690851,634
2017102412,1,0,610.4955863808323,793
2017102413,1,0,529.8672199170124,482
2017102414,1,0,515.2979797979798,198
2017102415,1,0,517.1434782608695,230
2017102416,1,0,597.189024390244,328
2017102417,1,0,594.1322505800464,431
2017102418,1,0,620.7096018735363,854
2017102419,1,0,584.3413173652694,501
2017102420,1,0,588.3936170212766,470
2017102421,1,0,618.1699779249448,453
2017102422,1,0,636.7969543147208,394
2017102423,1,0,634.7590361445783,249
2017102500,1,0,654.079268292683,164
2017102501,1,0,614.90625,64
2017102502,1,0,671.2045454545455,44
2017102503,1,0,467.02941176470586,34
2017102504,1,0,537.952380952381,21
2017102505,1,0,706.6119402985074,67
2017102506,1,0,669.046511627907,258
2017102507,1,0,763.4619625137817,907
2017102508,1,0,772.0934393638171,2012
2017102509,1,0,663.1313993174061,1172
2017102510,1,0,699.5158597662771,599
2017102511,1,0,710.5273224043716,732
2017102512,1,0,667.8200654307525,917
2017102513,1,0,693.17,900
2017102514,1,0,768.4832793959008,927
2017102515,1,0,772.5516934046345,1122
2017102516,1,0,742.1062653562653,1628
2017102517,1,0,750.483432455395,2354
2017102518,1,0,654.1588845654993,1542
2017102519,1,0,625.2578334825425,1117
2017102520,1,0,610.2600243013366,823
2017102521,1,0,626.5342019543974,614
2017102522,1,0,556.1852589641434,502
2017102523,1,0,694.8922155688623,334
2017102600,1,0,559.1722488038278,209
2017102601,1,0,636.7052631578947,95
2017102602,1,0,677.05,40
2017102603,1,0,533.6206896551724,29
2017102604,1,0,703.0416666666666,24
2017102605,1,0,755.0149253731344,67
2017102606,1,0,661.2911877394636,261
2017102607,1,0,732.981755986317,877
2017102608,1,0,712.2927879440258,1858
2017102609,1,0,605.477341389728,993
2017102610,1,0,609.0595903165736,537
2017102611,1,0,627.4618181818182,550
2017102612,1,0,562.8123861566485,549
2017102613,1,0,604.7370892018779,639
2017102614,1,0,612.0194690265487,565
2017102615,1,0,622.8048327137546,538
2017102616,1,0,624.7977528089888,623
2017102617,1,0,640.8376844494892,881
2017102618,1,0,570.3180327868853,610
2017102619,1,0,558.6927223719676,371
2017102620,1,0,563.4416135881104,471
2017102621,1,0,554.375,384
2017102622,1,0,577.0322580645161,372
2017102623,1,0,596.2439024390244,205
2017102700,1,0,596.2196531791908,173
2017102701,1,0,653.85,100
2017102702,1,0,708.5254237288135,59
2017102703,1,0,623.8444444444444,45
2017102704,1,0,512.5,22
2017102705,1,0,829.1724137931035,58
2017102706,1,0,660.0929203539823,226
2017102707,1,0,744.0402010050251,796
2017102708,1,0,731.2395480225989,1770
2017102709,1,0,630.0678605089538,1061
2017102710,1,0,678.3305647840532,602
2017102711,1,0,651.1686746987951,664
2017102712,1,0,671.00875,800
2017102713,1,0,659.9691577698695,843
2017102714,1,0,725.026582278481,790
2017102715,1,0,722.6632462686567,1072
2017102716,1,0,735.5529257067718,1521
2017102717,1,0,675.7855555555556,1800
2017102718,1,0,673.4544012688342,1261
2017102719,1,0,630.4033970276008,942
2017102720,1,0,619.992927864215,707
2017102721,1,0,666.8140417457306,527
2017102722,1,0,687.4834710743802,484
2017102723,1,0,696.9921052631579,380
2017102800,0,0,643.3684210526316,361
2017102801,0,0,719.983606557377,305
2017102802,0,0,746.9921875,256
2017102803,0,0,769.762114537445,227
2017102804,0,0,706.7435897435897,78
2017102805,0,0,594.6976744186046,43
2017102806,0,0,537.5901639344262,61
2017102807,0,0,629.8972602739726,146
2017102808,0,0,661.7524429967426,307
2017102809,0,0,742.2361111111111,504
2017102810,0,0,794.5082508250825,606
